body,brand,cit,color,gear,price,usage,year
بدون رنگ,جک S5 اتوماتیک,تهران، نازی‌آباد,سفید,اتوماتیک,۲۷۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی کودک ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,تهران، حسن‌آباد,سفید صدفی,دنده‌ای,۲۰۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
توافقی,فروشی,تهران، قیطریه,اتوماتیک,۰,,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، پیروزی,سفید,اتوماتیک,۲۸۸٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,سفید,اتوماتیک,۲۶۹٫۵۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,تهران، اندیشه,سفید,دنده‌ای,۱۹۸٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، اتو هلد ، رادار ، دی لایت ، آینه تاشو برقی ، حافظه صندلی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
اتوماتیک,فروشی,تهران، توحید,بدون رنگ,مجانی,۰,,جک S5
بدون رنگ,جک S5 اتوماتیک,تهران، قلهک,مشکی,اتوماتیک,۵٫۵۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، مجیدیه,سربی,اتوماتیک,۲۴۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کروز کنترل ، دی لایت ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۹ - ۱۳۹۸
۲۱۰٫۰۰۰٫۰۰۰ تومان,جک S5 دنده‌ای,تهران، نارمک,دنده‌ای,۸۵٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,تهران، جردن,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، قلهک,مشکی,دنده‌ای,۵٫۶۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، سعادت‌آباد,مشکی,اتوماتیک,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، وصفنارد,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۸ - ۱۳۹۷
نقدی,فروشی,تهران، مجیدیه,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، ونک,سفید,اتوماتیک,۲۹۰٫۰۰۰٫۰۰۰ تومان,۳٫۸۰۰,۲۰۱۸ - ۱۳۹۷
۲۹٫۰۰۰,جک S5 اتوماتیک,تهران، ونک,۲۸۶٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، نعمت‌آباد,سفید,اتوماتیک,۲۷۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، شادآباد,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، رادار ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
نقدی,فروشی,تهران، شهرک کاظمیه,سفید,بدون رنگ,اتوماتیک,۲۸۵٫۰۰۰٫۰۰۰ تومان,جک S5 اتوماتیک
بدون رنگ,جک S5 دنده‌ای,تهران، تهرانپارس شرقی,سفید صدفی,دنده‌ای,۲۲۰٫۰۰۰٫۰۰۰ تومان,دنده پشت فرمان ، سنسور عقب و جلو ، سانروف ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
۵۶٫۰۰۰,جک S5 اتوماتیک,تهران، میدان آزادی,توافقی,,,,۲۰۱۷ - ۱۳۹۶
۲۸۰٫۰۰۰٫۰۰۰ تومان,جک S5 اتوماتیک,تهران، شهرک غرب,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۱۱٫۸۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، میدان حر,مشکی,اتوماتیک,۱,,۲۰۱۹ - ۱۳۹۸
۱,جک S5 اتوماتیک,تهران، منظریه,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، مرزداران,نقدی,اتوماتیک,توافقی,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، پونک,نقره‌ای,اتوماتیک,۲۶۹٫۰۰۰٫۰۰۰ تومان,۲۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، صادقیه,نقدی,اتوماتیک,توافقی,۳۰,۲۰۱۹ - ۱۳۹۸
۰,فروشی,تهران، جردن,توافقی,,,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، پاسداران,نقدی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۰,جک S5 اتوماتیک,تهران، سید خندان,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، چیتگر شمالی,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، جمهوری,سفید,اتوماتیک,۲۹۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، رادار ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۹ - ۱۳۹۸
,جک S5 اتوماتیک,تهران، تهرانپارس شرقی,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، سعادت‌آباد,سفید,دنده‌ای,۲۴۵٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
نقدی,فروشی,تهران، مجیدیه,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، شهر قدس,سفید,اتوماتیک,۲۸۰٫۰۰۰٫۰۰۰ تومان,۱۹٫۴۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,سفید,اتوماتیک,۲۶۰٫۰۰۰٫۰۰۰ تومان,۳۹٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، کوی فردوس,مشکی,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,مشکی,اتوماتیک,۱,,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,تهران، سازمان برنامه,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,فروشی,تهران، عباس‌آباد,نقدی,تک برگی,توافقی,۰,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، سرسبز,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، صادقیه,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، بریانک,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، اوقاف,نقدی,اتوماتیک,توافقی,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، شهریار,سفید,اتوماتیک,۲۶۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، دهکده المپیک,سفید,اتوماتیک,۲۸۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
۵۰٫۰۰۰,فروشی,تهران، عباس‌آباد,توافقی,,,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، پیروزی,نقدی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، شهرک کاظمیه,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، شهرک شریعتی,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، جنت‌آباد جنوبی,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، پونک,مشکی,دنده‌ای,۲۱۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کولر دوال ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,تهران، دولت‌آباد,سفید,اتوماتیک,۲۶۹٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,جک S5 اتوماتیک,تهران، سلسبیل,سفید,اتوماتیک,۲۵۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
۳۰٫۰۰۰,جک S5 اتوماتیک,تهران، تهرانپارس شرقی,۲۵۷٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,تهران، پونک,نقدی,اتوماتیک,توافقی,۱۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، پاسداران,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، صادقیه,سفید,اتوماتیک,۱۰۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,جک S5 دنده‌ای,تهران، مرزداران,نقره‌ای,دنده‌ای,۱۹۵٫۰۰۰٫۰۰۰ تومان,۴۴٫۰۰۰,۲۰۱۵ - ۱۳۹۴
نقدی و قسطی,فروشی,تهران، قصر,مشکی,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
اتوماتیک,جک S5 اتوماتیک,تهران، آذربایجان,بدون رنگ,توافقی,۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، شهرک ولیعصر,سفید,اتوماتیک,۲۶۷٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,تهران، پیروزی,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
,جک S5 اتوماتیک,تهران، آذری,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,فروشی,تهران، عباس‌آباد,قسطی,اتوماتیک,۱۵۵٫۰۰۰٫۰۰۰ تومان,۰,جک S5 اتوماتیک
تصادفی,جک S5 اتوماتیک,تهران، ازگل,سفید,اتوماتیک,هستم,۲۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، شهرک بخارایی,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۶ - ۱۳۹۵
اتوماتیک,جک S5 اتوماتیک,تهران، بریانک,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، ورامین,سفید,دنده‌ای,۲۰۰٫۰۰۰٫۰۰۰ تومان,۴۸,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,تهران، یوسف‌آباد,سفید,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,۲۶٫۸۰۰,۲۰۱۷ - ۱۳۹۶
۰,جک S5 اتوماتیک,تهران، ستارخان,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، دروس,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، چیذر,مشکی,اتوماتیک,۲۹۲٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,جک S5 دنده‌ای,تهران، اکباتان,مشکی,دنده‌ای,۲۰۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,جک S5 اتوماتیک,تهران، جمهوری,سفید,اتوماتیک,۲۷۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، میدان آزادی,سفید,اتوماتیک,دنده پشت فرمان ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی کودک ، آینه تاشو برقی ، ترمز دستی برقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، مجیدیه,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، استاد معین,نقدی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، آجودانیه,نقدی,اتوماتیک,توافقی,۲,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، سهروردی شمالی,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، پاسداران,سفید,اتوماتیک,۲۴۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,سربی,اتوماتیک,۲۴۳٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، کوی فردوس,مشکی,بدون رنگ,اتوماتیک,۰,جک S5 اتوماتیک
بدون رنگ,فروشی,تهران، کوی فردوس,نقدی,اتوماتیک,۰,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، آذربایجان,سفید,اتوماتیک,۱۰۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,تهران، اختیاریه,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، مجیدیه,سفید صدفی,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، سرسبز,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، توحید,خاکستری,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
نقدی,فروشی,تهران، توحید,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
,جک S5 اتوماتیک,تهران، جنت‌آباد شمالی,,,,,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، کوی هفدهم شهریور,مشکی,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
نقدی و قسطی,فروشی,تهران، صادقیه,مشکی,اتوماتیک,توافقی,۰,جک S5 اتوماتیک
نقدی و قسطی,فروشی,تهران، عباس‌آباد,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
,جک S5 اتوماتیک,تهران، ستارخان,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، ستارخان,سفید,دنده‌ای,۱۹۲٫۹۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
اتوماتیک,جک S5 اتوماتیک,تهران، میرداماد,بدون رنگ,۰,,,۲۰۱۸ - ۱۳۹۷
۰,جک S5 اتوماتیک,تهران، جمهوری,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، سعادت‌آباد,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، ياخچی‌آباد,نقدی,اتوماتیک,توافقی,۱,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,تهران، سهروردی شمالی,بدون رنگ,۱۷۵٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، پیروزی,نقدی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,تهران، پیروزی,نقدی,دنده‌ای,توافقی,۷۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
نقدی,فروشی,تهران، شهرک کاظمیه,سفید,بدون رنگ,اتوماتیک,۲۷۵٫۰۰۰٫۰۰۰ تومان,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، شیان,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، ظفر,مشکی,اتوماتیک,۰,,۲۰۱۸ - ۱۳۹۷
,جک S5 اتوماتیک,تهران، تهرانپارس غربی,۰,,,,۲۰۱۹ - ۱۳۹۸
,جک S5 اتوماتیک,تهران، پامنار,,,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,تهران، قلهک,سفید,اتوماتیک,۱۰۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، شهر ری,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
,جک S5 اتوماتیک,تهران، جنت‌آباد شمالی,,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,جک S5 دنده‌ای,تهران، میدان ولیعصر,سفید,دنده‌ای,۲۱۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کروز کنترل ، اتو هلد ، دی لایت ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,تهران، آجودانیه,سفید,دنده‌ای,هستم,۲۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,تهران، تهرانپارس شرقی,بدون رنگ,۰,,,۲۰۱۸ - ۱۳۹۷
تصادفی,جک S5 اتوماتیک,تهران، آجودانیه,نقدی,اتوماتیک,توافقی,۶۶٫۶۶۶,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,تهران، تهرانپارس شرقی,سربی,اتوماتیک,۲۸۳٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، ارم,سفید,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۱۰٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، دولت‌آباد,سفید,اتوماتیک,۵٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، جی,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,تهران، دولاب,مشکی,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، پیروزی,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,سفید,اتوماتیک,۲۶۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 دنده‌ای,تهران، آجودانیه,سفید,دنده‌ای,۲۲۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,جک S5 اتوماتیک,تهران، امیرآباد,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، استاد معین,نقدی,اتوماتیک,توافقی,۰,۲۰۱۸ - ۱۳۹۷
اتوماتیک,جک S5 اتوماتیک,تهران، ورامین,سفید,۵۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,تهران، سهروردی شمالی,سفید,اتوماتیک,۱۷۵٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,تهران، جنت‌‌آباد مرکزی,بدون رنگ,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,شیراز، امیرکبیر,نقدی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,شیراز، امیرکبیر,بدون رنگ,۲۴۵٫۰۰۰٫۰۰۰ تومان,۴۷٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,شیراز، بلوار رحمت,بدون رنگ,هستم,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۳٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,شیراز، ستارخان,سفید,اتوماتیک,۲۸۶٫۰۰۰٫۰۰۰ تومان,۸٫۴۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,مشهد، اندیشه,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,مشهد، امام رضا,سفید,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۰,۲۰۱۹ - ۱۳۹۸
