body,brand,cit,color,gear,price,usage,year
دنده‌ای,تیبا صندوق‌دار SX,تهران، شهرک فردوس,سفید,۵۰٫۰۰۰٫۰۰۰ تومان,۸۷٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,تهران، افسریه,سفید,دنده‌ای,۵۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,تیبا صندوق‌دار EX,مشهد، بلوار توس,آبی,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۵۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
نقدی و قسطی,فروشی,تهران، فرحزاد,سفید,بدون رنگ,دنده‌ای,توافقی,تیبا صندوق‌دار SX
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، جانباز,سفید صدفی,دنده‌ای,سنسور عقب و جلو ، کولر دوال ، رادار ، دی لایت ، دوربین 360 درجه,۳۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
۵۰٫۰۰۰,تیبا صندوق‌دار SX,مشهد، گلبهار,توافقی,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۱۲۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,تیبا صندوق‌دار EX,مشهد، پیروزی,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
۱۲۷٫۰۰۰,تیبا صندوق‌دار EX,مشهد، تربت حیدریه,بدون رنگ,,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار EX,مشهد، قاسم آباد (شهرک غرب),قرمز,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,نوک‌مدادی,دنده‌ای,دنده پشت فرمان,۹۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، وکیل آباد,سفید,دنده‌ای,هستم,۲۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,مشهد، وکیل آباد,سفید,دنده‌ای,۹۰,,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,تیبا صندوق‌دار SX,مشهد، کلاهدوز,سفید,دنده‌ای,سنسور عقب و جلو,۵۵٫۰۰۰,۲۰۱۲ - ۱۳۹۱
,تیبا صندوق‌دار EX,مشهد، سید رضی,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX دوگانه سوز,مشهد، قوچان,بدون رنگ,۲۱۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX,مشهد، گنبدسبز,سفید,دنده‌ای,۶٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، ۱۷ شهریور,سفید,دنده‌ای,هستم,۶۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
۵۲٫۰۰۰٫۰۰۰ تومان,تیبا صندوق‌دار SX,مشهد، طبرسی,بدون رنگ,۷۰,,,۲۰۱۴ - ۱۳۹۳
۲۰۰,تیبا صندوق‌دار EX,مشهد، قاسم آباد (شهرک غرب),توافقی,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,مشهد، طبرسی,بدون رنگ,۵۶٫۵۰۰٫۰۰۰ تومان,۳۳٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار,مشهد، آزادشهر,سفید,دنده‌ای,۵۰٫۹۰۰٫۰۰۰ تومان,۷۵٫۰۰۰,۲۰۱۴ - ۱۳۹۳
۶٫۲۰۰٫۰۰۰ تومان,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,تک برگی,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، جانباز,سفید,دنده‌ای,۱۰۷٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، فرامرز عباسی,سفید صدفی,دنده‌ای,۴۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
۰,تیبا صندوق‌دار SX,تهران، گیشا (کوی نصر),دنده‌ای,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,مشهد، حرم مطهر,,,,,۲۰۱۶ - ۱۳۹۵
۵۵٫۵۰۰٫۰۰۰ تومان,تیبا صندوق‌دار SX,مشهد، مطهری شمالی,تک برگی,۰,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,تهران، قیامدشت,,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار SX,تهران، شهر ری,سفید,دنده‌ای,۱۰۸٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار EX,تهران، منیریه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، آهنگ,سفید,دنده‌ای,۸۸٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
,تیبا صندوق‌دار SX,تهران، ورامین,۲٫۵۰۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,تهران، صادقیه,نوک‌مدادی,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۱۲۰,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,تیبا صندوق‌دار EX,تهران، قرچک,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۱۸۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX,تهران، بومهن,سفید,دنده‌ای,۵۶٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,تهران، آذری,سفید,دنده‌ای,۱۰٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,تهران، تهرانپارس غربی,نقدی,دنده‌ای,توافقی,۸۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,تیبا صندوق‌دار SX,تهران، حکیمیه,سفید,دنده‌ای,۸۳٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
تک برگی,تیبا صندوق‌دار SX,تهران، مشیریه,بدون رنگ,هستم,۴۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار LX,تهران، جوادیه,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۱۰۲,۲۰۱۴ - ۱۳۹۳
۷,تیبا صندوق‌دار SX,تهران، پیروزی,توافقی,,,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار EX دوگانه سوز,تهران، ازگل,سفید,دنده‌ای,۶٫۸۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,تهران، صادقیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,تهران، نارمک,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، وحیدیه,سفید,دنده‌ای,۵۴٫۰۰۰٫۰۰۰ تومان,۶۳,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,تهران، صادقیه,سفید,دنده‌ای,۳۲٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، میدان انقلاب,نقدی,دنده‌ای,توافقی,۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,تیبا صندوق‌دار SX,تهران، وردآورد,سفید,دنده‌ای,۱۰۷٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,تیبا صندوق‌دار EX,مشهد، سجادشهر,نقره‌ای,دنده‌ای,۶۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، کلاهدوز,سفید,دنده‌ای,۵۱٫۸۰۰٫۰۰۰ تومان,۸۲,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,مشهد، هدایت,سفید,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۵۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,تیبا صندوق‌دار LX دوگانه‌ سوز,مشهد، اندیشه,سفید,دنده‌ای,۷۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
تک برگی,تیبا صندوق‌دار EX,مشهد، دانشجو,بدون رنگ,۱۰٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,مشهد، بلوار الهیه,نوک‌مدادی,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,مشهد، تربت حیدریه,سفید,دنده‌ای,۱۸٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,تیبا صندوق‌دار EX,مشهد، مصلی,نوک‌مدادی,دنده‌ای,۲۱۷٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار EX,مشهد، ابوطالب,سفید,دنده‌ای,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۱۷٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار LX,مشهد، طبرسی,سفید,دنده‌ای,۶٫۱۷۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، گلبهار,سفید,دنده‌ای,۲۰۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار LX,مشهد، سرافرازان,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۳۳٫۵۰۰,۲۰۱۶ - ۱۳۹۵
۳۷,تیبا صندوق‌دار EX,مشهد، ۱۷ شهریور,۵۳٫۵۰۰٫۰۰۰ تومان,,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,مشهد، سجادشهر,سفید صدفی,دنده‌ای,فرمان برقی,۴۹٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,مشهد، قاسم آباد (شهرک غرب),قرمز,دنده‌ای,۱۳۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,تیبا صندوق‌دار EX,مشهد، شهرک شهید رجایی,سفید,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار EX,مشهد، شهید بهشتی,نقدی,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX دوگانه سوز,مشهد، خیام,یک لکه رنگ,۵۴٫۰۰۰٫۰۰۰ تومان,۱۳۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX,مشهد، رضاشهر,مشکی,دنده‌ای,۱۴۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
دنده‌ای,تیبا صندوق‌دار SX,مشهد، قوچان,بدون رنگ,۷۰٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، طلاب,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
نقدی,فروشی,تهران، جمهوری,سفید,بدون رنگ,دنده‌ای,توافقی,تیبا صندوق‌دار SX
دو لکه رنگ,تیبا صندوق‌دار SX,مشهد، جانباز,نقره‌ای,دنده‌ای,۱۹۵٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
,فروشی,تهران، توحید,۰,,,,تیبا صندوق‌دار SX
دنده‌ای,تیبا صندوق‌دار EX,اصفهان، بزرگمهر,بدون رنگ,۴۰,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,اصفهان، دروازه شیراز (میدان آزادی),۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، پروین,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، خمینی شهر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار EX,اصفهان، پروین,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اصفهان، مرداویچ,سفید,دنده‌ای,کولر دوال,۳۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
نقدی و قسطی,فروشی,اصفهان، جلفا,سفید,بدون رنگ,دنده‌ای,۰,تیبا صندوق‌دار EX
دنده‌ای,تیبا صندوق‌دار EX,اصفهان، فولادشهر,سفید,۱۰۰٫۰۰۰,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، سه راه سیمین,سفید,دنده‌ای,هستم,۶۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,اصفهان، رباط,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، خمینی شهر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX دوگانه‌ سوز,اصفهان، دروازه تهران (میدان جمهوری),,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، حسین‌آباد,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اصفهان، سروش,سفید صدفی,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,اصفهان، خانه اصفهان,,,,,۲۰۱۸ - ۱۳۹۷
,تیبا صندوق‌دار SX,اصفهان، فولادشهر,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,اصفهان، حکیم نظامی,سفید,دنده‌ای,۴٫۸۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اصفهان، دروازه تهران (میدان جمهوری),سفید,دنده‌ای,۱۰۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
,تیبا صندوق‌دار SX,اصفهان، فولادشهر,,,,,۲۰۱۹ - ۱۳۹۸
۰,تیبا صندوق‌دار SX,اصفهان، پروین,توافقی,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,اصفهان، شاهین شهر,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,اصفهان، خانه اصفهان,آبی,۲۵۶٫۶۶۶,,,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,تیبا صندوق‌دار SX,اصفهان، سپاهان شهر,نقره‌ای,دنده‌ای,۲۳۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
دنده‌ای,تیبا صندوق‌دار EX,اهواز، طالقانی,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار LX,اصفهان، شاهین شهر,سفید,دنده‌ای,۷۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,تیبا صندوق‌دار EX,اهواز، امانیه,سفید صدفی,دنده‌ای,هستم,صندلی کودک,۲۰۱۳ - ۱۳۹۲
۴٫۰۰۰,تیبا صندوق‌دار EX,اهواز، حصیرآباد,هستم,,,,۲۰۱۸ - ۱۳۹۷
,تیبا صندوق‌دار EX دوگانه سوز,اهواز، امانیه,,,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,اهواز، کوت عبدالله,سفید,دنده‌ای,۱۰٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، سپیدار,آبی,دنده‌ای,۹۶٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
تک برگی,تیبا صندوق‌دار EX,اهواز، باهنر,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، فاز دو پاداد,سفید,دنده‌ای,۱۸٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,اهواز، شهرک حفاری,۵,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، فاز یک پادادشهر,سفید,دنده‌ای,۸۸٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,اهواز، باهنر,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
تک برگی,تیبا صندوق‌دار LX دوگانه‌ سوز,اهواز، فاز یک پادادشهر,یک لکه رنگ,۴۵٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
دو برگی,تیبا صندوق‌دار EX,اهواز، بهارستان,بدون رنگ,۵٫۵۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، زیتون کارمندی,سفید,دنده‌ای,۲۸٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، شریعتی جنوبی,سفید,دنده‌ای,۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,اهواز، بهارستان,سفید,دنده‌ای,۵٫۵۰۰٫۰۰۰ تومان,۶۳٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دو برگی,تیبا صندوق‌دار SX,اهواز، زیتون کارگری,بدون رنگ,هستم,۱۳۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، پردیس,سفید,دنده‌ای,کولر دوال,۵٫۶۵۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، کیانپارس,سفید,دنده‌ای,۶۵٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، کیانپارس,نوک‌مدادی,دنده‌ای,۷٫۰۰۰٫۰۰۰ تومان,۲۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار EX,اهواز، کوت عبدالله,بدون رنگ,۱۱٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، کمپلو جنوبی (کوی انقلاب),سفید,دنده‌ای,۵۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار LX,اهواز، زیباشهر,سفید,دنده‌ای,هستم,دی لایت,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,تهران، پاسداران,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,اهواز، امانیه,سفید,دنده‌ای,۱۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,تیبا صندوق‌دار EX دوگانه سوز,تهران، ورامین,سفید,دنده‌ای,سنسور عقب و جلو,۱۳۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,تیبا صندوق‌دار EX,تهران، آهنگ,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، پاسداران,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,تهران، نارمک,سفید,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,۱۰۵,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار EX,تهران، رباط کریم,سفید,۴۷,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,تهران، رباط کریم,سفید,دنده‌ای,۱۶۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
تک برگی,تیبا صندوق‌دار EX,تهران، چیتگر,بدون رنگ,۵۰٫۶۰۰٫۰۰۰ تومان,۸۶,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX,تهران، آذری,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,تهران، پیروزی,سفید,۱۷٫۶۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,تهران، گیشا (کوی نصر),سفید,دنده‌ای,۴۵,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، پیروزی,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,تهران، بلوار کشاورز,بدون رنگ,۱۱٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، قلهک,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار EX,تهران، خانی‌آباد,سفید,دنده‌ای,۷۲٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,تیبا صندوق‌دار EX,تهران، سعادت‌آباد,سفید,دنده‌ای,سنسور عقب و جلو,۹۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
یک لکه رنگ,تیبا صندوق‌دار SX,تهران، بومهن,سفید,دنده‌ای,۴۵٫۸۰۰٫۰۰۰ تومان,۲۲۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار EX,تهران، باقرخان,سرمه‌ای,دنده‌ای,۱۲۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
دو لکه رنگ,تیبا صندوق‌دار SX,تهران، پردیس,خاکستری,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۱۷۲,۲۰۱۵ - ۱۳۹۴
۱۴۲٫۰۰۰,تیبا صندوق‌دار SX,تهران، تهران‌سر,دنده‌ای,,,,۲۰۱۲ - ۱۳۹۱
یک لکه رنگ,تیبا صندوق‌دار SX,تهران، آرژانتین,مشکی,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۸۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,تیبا صندوق‌دار SX,تهران، قرچک,دو لکه رنگ,۷۰٫۰۰۰,,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,تیبا صندوق‌دار SX,تهران، نعمت‌آباد,آبی,دنده‌ای,۱۶۸٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,تیبا صندوق‌دار SX,مشهد، طبرسی,سفید,دنده‌ای,۶٫۴۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,مشهد، قوچان,۳۴٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,تهران، ورامین,سفید,دنده‌ای,۲۵٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,مشهد، دانشجو,سفید,دنده‌ای,۹۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,تیبا صندوق‌دار SX,مشهد، قوچان,نقره‌ای,دنده‌ای,۱۲۸٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
,تیبا صندوق‌دار SX,مشهد، آزادشهر,,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,مشهد، امامت,۱,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار EX,مشهد، ابوطالب,سفید,دنده‌ای,۴۹٫۸۰۰٫۰۰۰ تومان,صندلی برقی ، آینه تاشو برقی ، حافظه صندلی,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار LX,مشهد، دانش آموز,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار LX,مشهد، عبدالمطلب,سفید,دنده‌ای,۹۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۵۷٫۵۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,مشهد، پیروزی,۰,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,مشهد، احمدآباد,۱۱۹٫۷۰۰,,,,۲۰۱۳ - ۱۳۹۲
دنده‌ای,تیبا صندوق‌دار EX,مشهد، احمدآباد,بدون رنگ,۹٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,مشهد، چهارراه لشکر,سفید,دنده‌ای,۵۱٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,مشهد، خیام,سفید,دنده‌ای,حافظه صندلی,۸۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,تیبا صندوق‌دار EX,مشهد، شهرک شهید رجایی,بدون رنگ,۷۱٫۰۰۰,,,۲۰۱۴ - ۱۳۹۳
,تیبا صندوق‌دار SX,مشهد، تربت حیدریه,,,,,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,تیبا صندوق‌دار EX دوگانه سوز,مشهد، امام خمینی,سفید صدفی,دنده‌ای,۵٫۵۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,تیبا صندوق‌دار LX,مشهد، صیاد شیرازی,سفید,دنده‌ای,۴۷٫۵۰۰٫۰۰۰ تومان,۱۰۲,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار EX,مشهد، دانشجو,خاکستری,دنده‌ای,۱٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
